LocationNumber,RSSI,TxLinkSpeed,RxLinkSpeed,MainAPConnect,TxThroughput,AvgPingLatency
31,-76.3,77.68,108.79,1,13.01,72.99
32,-74.51,238.24,179.5,1,14.36,65.26
36,-75.06,189.82,116.67,1,8.25,50.32
8,-67.49,285.27,392.5,1,16.12,51.58
8,-67.24,252.63,284.44,1,10.86,49.96
23,-65.91,670.36,666.54,1,16.75,53.43
16,-53.36,702.21,794.97,1,15.68,50.86
12,-67.32,330.93,279.47,1,16.48,52.78
23,-66.63,592.23,657.23,1,5.06,53.9
20,-40.43,870.98,872.84,1,18.05,46.53
23,-65.41,618.33,632.33,1,3.3,52.52
6,-67.91,345.06,263.97,1,13.08,60.67
36,-75.43,120.64,133.81,1,8.74,53.68
26,-58.48,665.5,465.06,1,14.29,51.18
9,-62.53,480.93,533.86,1,4.17,64.51
13,-59.6,531.06,509.57,1,16.75,52.33
20,-39.94,865.16,857.47,1,15.87,56.78
13,-59.27,656.72,352.82,1,3.31,62.96
31,-77.01,208.49,118.26,1,14.1,77.23
15,-50.81,866.85,787.18,1,17.36,49.51
33,-70.42,354.19,217.46,1,1.12,65.05
1,-76.04,162.85,118.6,1,14.06,53.18
36,-75.02,107.54,91.79,1,14.52,54.53
6,-68.62,487.06,282.95,1,15.8,48.12
5,-57.29,712.02,8.22,0,7.93,49.13
6,-78.22,116.38,10.42,1,15.6,52.31
33,-70.5,453.4,345.1,1,12.77,68.92
24,-61.67,508.87,593.01,1,15.12,51.36
4,-52.66,737.49,869.6,0,15.68,49.17
29,-69.16,378.57,362.04,1,4.22,56.9
9,-61.64,343.99,519.1,1,16.94,57.59
2,-73.21,153.04,188.04,1,11.66,53.68
21,-47.06,893.43,855.15,1,18.03,41.52
9,-61.12,464.02,434.32,1,4.93,56.96
15,-51.38,788.19,786.44,1,15.88,64.86
29,-66.94,365.39,259.86,1,16.11,55.01
2,-72.68,165.12,190.47,1,5.15,47.04
3,-66.16,347.14,386.76,1,15.8,63.8
6,-68.68,347.36,227.71,1,17.61,48.95
10,-58.06,526.76,378.1,1,16.84,54.59
13,-59.32,515.14,514.52,1,14.93,52.19
29,-67.9,341,284.62,1,16.4,48.29
29,-68.04,376.21,321.23,1,16,52.35
1,-75.45,247.95,113.37,1,7.64,54.93
14,-50.87,843.36,599.62,1,17.55,58.89
33,-71.88,401.66,261.41,1,8.15,74.2
6,-68.23,345.26,265.82,1,14.43,61.01
35,-75.66,167.14,99.14,1,5.84,53.03
28,-64.63,453.35,391.81,1,7.48,68.07
35,-74.23,168.02,136.46,1,13.55,57.22
27,-56.21,633.99,571.1,1,15.62,47.67
5,-58.18,692.74,560.99,0,2.52,50.57
2,-72.84,122.27,131.13,1,12.27,43.28
9,-61.8,527.84,376.45,1,4.43,56.52
27,-55.11,661.16,655.51,1,14.36,53.99
4,-53.84,641.17,855.8,0,13.61,50.53
5,-56.96,669.16,703.84,0,7.1,46.24
20,-39.07,886.42,880.05,1,18.41,48.1
35,-73.6,188.33,137.57,1,16.07,45.05
3,-66.38,348.42,339.44,1,17.09,60.21
6,-68.38,343.67,294.8,1,5.43,51.39
29,-68.17,343.97,295.13,1,14.67,51.85
23,-66.38,665,570.97,1,14.92,46.41
23,-66.35,667.82,581.32,1,15.86,47.25
19,-46.86,881.05,854.89,1,15.54,49.02
21,-49.94,870.85,855.66,1,15.33,47.81
25,-70.28,354.04,296.77,1,15.29,54.04
28,-64.3,478.59,395.06,1,17.45,85.21
1,-75.63,228.64,175.04,1,10.41,51.98
21,-50.65,880.09,855.89,1,17.05,45.04
6,-77.37,131.27,-4.47,1,15.75,52.31
1,-77.82,180.74,119.86,1,13.1,47.91
10,-61.32,575.13,398.76,1,16.74,49.87
21,-50.28,863.77,885.31,1,15.05,47.7
26,-60.25,642.59,537.91,1,17.21,54.73
3,-66.07,365.89,407.91,1,15.76,57.94
27,-53.61,649.38,642.08,1,15.02,53.92
3,-66.03,345.2,221.78,1,15.05,57.44
28,-63.75,330.39,402.61,1,14.29,70.29
25,-71.04,245.66,331.61,1,14.23,56.07
7,-69.91,350.28,266.87,1,14.35,47.28
5,-58.24,704.84,598.81,0,2.65,51.1
36,-74.95,134.78,152.96,1,14.09,52.56
3,-66.23,345.3,386.16,1,18.14,53.98
31,-76.21,98.82,120.36,1,13.5,73.16
15,-50.87,777.43,785.49,1,16.77,40.46
20,-39.86,867.25,845.3,1,12.06,47.63
3,-65.92,356.61,333.7,1,16.8,55.33
3,-65.8,347.53,383.16,1,11.71,57.51
2,-72.9,117.89,188.89,1,15.28,52.74
13,-61.73,536.34,567.55,1,15.26,53.15
12,-66.41,460.33,289.75,1,14.3,50.89
23,-66.48,651.15,642.98,1,3.39,48.11
35,-73.03,183.39,155.25,1,13.64,57.04
1,-76.42,185.02,148.49,1,15.78,49.13
20,-40.2,870.87,868.54,1,15.94,47.63
32,-72.78,234.01,256.93,1,13.65,72.82
1,-77.01,165.35,115.76,1,14.97,53.63
14,-50.2,787.26,774.31,1,4.66,44.49
7,-69.78,348.68,259.03,1,16.9,49.36
10,-59.81,528.94,405.36,1,16.68,50.82
16,-52.9,640.78,639.95,1,8.18,50.67
35,-74.44,171.25,123.61,1,15.82,58.82
24,-63.26,540.51,460.81,1,15.07,58.26
21,-51.37,879.72,868.98,1,17.35,44.45
7,-69.54,213.17,241.27,1,14.21,49.4
16,-54.72,632.38,582.54,1,11.99,48.2
3,-65.99,247.18,332.99,1,16.11,56.62
31,-77.22,116.95,139.38,1,16.65,71.98
18,-52.86,676.46,654.67,1,14.52,48.68
4,-50.83,659.46,863.85,0,4.64,45.77
13,-58.6,630.01,588.24,1,13.23,54.84
15,-50.27,780.62,773.73,1,15.36,53.69
11,-62.39,370.97,346.58,1,17.47,54.14
26,-60.15,507.22,541.83,1,17.14,54.07
13,-59.15,649.18,515.97,1,17.3,54.2
25,-70.11,231.11,335.37,1,14.77,55.57
27,-54.86,655.67,568.89,1,15.78,48.34
10,-60.5,466.24,345.64,1,4.97,53.85
5,-58.87,656.32,701.16,0,14.63,73.35
31,-76.27,179.95,137.08,1,13.16,77.57
27,-53.61,666.73,651.01,1,5.11,48.74
22,-59.93,712.06,652.18,1,14.76,48.24
15,-51.25,661.93,773.2,1,15.83,52.99
11,-62.26,333.75,348.33,1,16.96,55.73
20,-38,872.99,873.51,1,15.18,50.59
8,-65.7,242.88,360.54,1,15.46,55.31
15,-51.88,790.41,766.13,1,4.25,65.12
27,-55.18,518.37,649.57,1,17.5,47.06
2,-73.22,185.67,183.08,1,5.43,62.51
15,-50.25,862.12,780.84,1,17.32,49.75
19,-47.48,883.73,858.76,1,14.94,45.69
10,-59.12,497.23,368.16,1,14.68,59.48
10,-61.49,480.15,379.32,1,12.06,51.57
1,-75.7,241.83,185.04,1,11,61.34
20,-38.59,857.51,860.58,1,15.35,50.86
17,-50.55,860.82,852.81,1,6.96,46.53
19,-47.84,867.49,857.03,1,16.2,51.56
21,-52.03,856.17,863.09,1,15.21,51.81
33,-70.43,459.26,315.93,1,12.74,68.17
6,-77.76,117.32,10.83,1,15.99,52.58
28,-65.47,355.52,395.52,1,10.77,84.05
31,-77.68,176.4,117.72,1,13.63,76.51
36,-74.93,107.1,127.89,1,14.11,50.91
6,-68.13,345.83,337.28,1,14.05,49.18
25,-71.4,257.53,298.4,1,16.69,60.12
29,-67.64,347.14,235.91,1,11.39,52.4
25,-70.85,207.76,324.63,1,15.1,55.32
20,-39.93,851.24,831.16,1,12,47.8
8,-66.29,345.94,268.93,1,16.07,52.18
17,-50.39,859.72,844.35,1,5,48.77
13,-59.55,653.31,581.67,1,13.37,54.05
7,-70.78,370.93,265.73,1,16.94,49.74
23,-67.64,525.08,576.66,1,10.75,50.33
16,-53.06,780.34,706.62,1,14.51,50.92
15,-50.82,785.46,778.82,1,15.54,53.2
1,-76.24,218.71,187.74,1,6.11,57.27
8,-66.44,354.26,273.91,1,15.93,51.73
27,-55.17,538.42,586.8,1,16.42,47.01
24,-62.96,635.83,513.55,1,16.71,46.92
3,-65.55,466.7,377.5,1,8.26,59.89
23,-65.93,644.54,626.71,1,15.84,48.06
4,-52.88,649.69,858.84,0,15.46,46.25
26,-59.46,642.01,577.89,1,15.66,57.76
26,-60.52,656.83,522.84,1,17.48,53.28
17,-47.54,847.31,849.79,1,15.35,46.62
5,-57.63,683.36,591.75,0,2.67,51.45
15,-51.36,869.22,773.37,1,17.89,51.78
9,-62.66,525.63,349.8,1,4.69,56.64
26,-59.89,663.02,520.62,1,15.95,62.49
5,-59.72,650.63,703.31,0,2.82,48.9
1,-75.85,174.75,177.2,1,14.89,48.47
6,-67.87,460.56,294.43,1,14.71,47.78
28,-64.09,347.52,393.36,1,14.47,70.46
17,-47.94,872.27,887.99,1,15.1,46.14
15,-49.57,776.71,699.28,1,3.95,44.67
6,-66.96,359.92,265.77,1,14.53,49.78
20,-39.6,881.91,868.68,1,17.14,45.92
20,-39.12,868.95,859.25,1,17.59,45.59
7,-69.4,225.38,237.44,1,16.9,48.69
13,-58.93,655.96,528.91,1,17.01,54.24
9,-61.7,702.24,524.06,1,4.28,66.34
4,-49.34,653.06,855.57,0,13.7,51.5
10,-59.63,472.65,365.78,1,5.07,54.36
18,-54.78,655.43,676.83,1,15.39,56.37
32,-74.19,239.96,167.93,1,15.58,77.61
35,-73.3,177.87,122.25,1,7.92,53.55
28,-64.83,342.61,388.28,1,15.47,88.37
33,-70.19,356.75,240.96,1,4.15,59.74
33,-71.04,359.11,261.8,1,13.93,74.09
35,-75.55,80.49,98.51,1,14.38,51.68
36,-74.51,95.88,67.13,1,14.95,53.62
28,-63.8,346.9,394.29,1,15.3,60.98
6,-68.56,340.67,314.53,1,13.51,59.1
23,-66.12,632.1,634.12,1,17.02,47.04
20,-39.91,869.67,876.76,1,18.03,48.95
33,-70.5,365.03,252.49,1,5.75,65.88
23,-67.5,652.81,592.06,1,11.25,49.89
9,-62.57,478.39,526.7,1,3.8,72.7
29,-68.29,372.68,339.72,1,15.65,52.55
23,-66.45,721.13,585.36,1,17.06,56.05
14,-49.44,848.47,777.6,1,16.34,43.19
26,-60.3,524.23,541.87,1,17.22,54.44
1,-76.28,252.33,37.23,1,7.56,56
11,-60.05,428.33,398.45,1,16.13,54.28
14,-50,790.87,812.9,1,4.81,45.4
8,-67.37,325.23,362.13,1,15.81,46.68
18,-53.63,769.34,645.62,1,13.86,50.68
22,-59.64,657.23,641.08,1,15.39,50.28
36,-74.11,119.39,120.75,1,8.2,53.7
16,-52.87,638.14,652.89,1,15.81,52.71
20,-39.13,863.31,867.47,1,15.6,51.41
22,-59.13,664.69,637.11,1,5.37,52.8
19,-46.61,861.84,869.1,1,15.59,46.9
16,-52.8,638.92,643.22,1,15.2,48.36
35,-74.13,237.48,127.44,1,16.54,52.05
11,-64.31,342.24,227.18,1,15.45,50.51
3,-65.77,358.84,391.17,1,18.23,53.14
18,-51.66,702.31,591.04,1,14.2,49.08
34,-71.2,244.2,230.54,0,13.85,57.36
31,-77.36,117.31,130.21,1,12.97,74.1
12,-67.23,460.77,253.42,1,7.26,50.75
31,-76.6,119.3,101.29,1,13.29,77.01
11,-60.92,348.57,391.92,1,14.24,50.84
8,-67.25,335.07,384.02,1,18.11,55.95
25,-71.13,219.97,333.21,1,14.89,55.78
12,-66.4,234.07,161.41,1,16.05,50.16
15,-49.93,859.46,795.71,1,17.22,49.85
36,-75.04,241.97,126.76,1,8.43,54.68
5,-57.7,634.37,566.63,0,14.63,55.33
2,-73.54,196.7,121.69,1,13.86,50.99
33,-70.25,496.21,224.73,1,15.63,63.21
22,-58.81,655.09,603.15,1,16.36,50.36
14,-49.12,867.77,784.07,1,4.2,52.36
20,-38.99,862.61,856.56,1,14.19,48.73
9,-62.11,464.91,481.9,1,15.92,71.87
16,-51.9,799.07,594.6,1,17.99,52.74
4,-50.83,766.96,854.1,0,6.56,48.28
10,-59.78,459.85,356.65,1,5.32,55.17
36,-75.39,97.8,81.44,1,13.08,52.01
34,-70.44,185.32,127.6,0,13.22,58.27
15,-51.34,854.38,692.59,1,17.63,53.89
31,-76.98,180.64,106.55,1,13.6,76.07
6,-67.86,358.11,303.86,1,14.64,49.8
32,-73.62,237.46,182.9,1,6.78,68
24,-63.55,693.32,589.07,1,9.74,54.3
33,-70.99,481.36,233.18,1,15.93,72.53
29,-67.57,461.6,325.83,1,15.39,54.84
32,-74.64,272.77,232.38,1,5.72,66.97
8,-67.2,362.15,339.83,1,14.99,51.64
7,-68.98,160.84,191.74,1,15.11,49.6
23,-66.23,524.09,576.6,1,15.67,48.43
35,-74.47,139.34,132.08,1,14.57,48.92
16,-53.34,656.92,632.41,1,4.44,59.51
27,-55.29,702.26,661.04,1,15.86,52.62
29,-67.86,335.38,343,1,15.81,54.47
23,-66.1,631.05,661.8,1,16.99,54.06
1,-76.09,242.61,132.43,1,10.19,50.28
2,-72.91,153.06,179.5,1,5.55,62.18
19,-46.71,866.1,882.33,1,15.58,48.62
4,-50.99,786.81,875.12,0,13.57,56.41
6,-69.07,342.11,298.39,1,13.43,46.45
2,-72.73,213.15,116.82,1,5.49,51.61
5,-58.8,725.33,719.38,0,4.66,68.5
5,-58.79,650.97,712.16,0,3.32,58.17
16,-53.37,764.64,688.63,1,14.75,51.27
12,-66.53,363.34,278.97,1,14.05,54.17
10,-59.19,487.77,348.29,1,15.39,64.31
29,-68.31,370.14,347.29,1,14.34,54.13
27,-53.65,514.65,468.55,1,16.57,50.74
33,-71.35,357.06,236.6,1,14.49,64.27
20,-42.11,861.3,883.55,1,16.18,47.78
31,-76.96,75.21,145.81,1,12.74,79.94
29,-68.33,369.47,232.25,1,15.8,57.94
3,-65.61,311.19,396.02,1,15.91,63.29
12,-66.67,455.19,172.74,1,11.55,49.33
36,-75.27,162.26,136.28,1,12.65,55.67
20,-41.08,881.72,863.11,1,15.8,54.31
25,-70.99,339.17,323.25,1,11.47,50.61
18,-53.85,644.12,601.58,1,15.91,47.3
22,-58.93,657.89,664.25,1,17.83,53.67
9,-61.68,510.81,348.37,1,3.77,71.6
27,-54.04,581.97,601.14,1,17.38,53.86
32,-73.73,185.18,205.26,1,13.54,69.37
15,-50.27,781.03,594.22,1,15.38,49.28
23,-65.57,655.68,576.63,1,12.87,47.72
21,-50.45,878.16,858.71,1,15.4,46.31
36,-76.51,125.16,87.28,1,5.2,53.05
19,-47.35,855.81,879.01,1,16.88,45.15
14,-49.49,882.1,789.36,1,15.04,51.98
18,-52.79,639.35,648.62,1,16.02,47.39
29,-68.28,367.39,264.66,1,14.04,69.92
15,-50.97,856.54,705.08,1,17.5,54.81
28,-64.43,457.02,377,1,13.4,71.42
11,-63.69,350.2,243.67,1,11.06,50.36
14,-48.57,854.21,592.23,1,14.3,50.14
1,-77.69,155.25,135.39,1,14.85,46.8
23,-68.4,511.76,595.53,1,10.47,50.6
13,-61.52,653.57,594.99,1,11.77,58.27
2,-72.71,226.64,128.7,1,15.51,50.66
4,-50.29,774.94,879.74,0,2.78,48.78
16,-52.68,660.27,643.79,1,4.85,58.92
27,-55.18,536.04,669.44,1,16.5,58.93
14,-49.2,844.89,765.46,1,9.24,62.43
33,-71.23,482.46,328.86,1,13.26,67.92
11,-62.51,352.66,327.19,1,17.55,55.31
35,-74.04,183.31,63.52,1,15.49,53.04
31,-76.94,172.54,103.04,1,14.81,73.9
25,-71.79,347.35,348.82,1,16.17,68.09
33,-71.1,335.7,240.58,1,14.93,78.76
21,-51.27,877.99,857.38,1,16.07,47.85
15,-50.98,777.41,786.67,1,15.4,50.63
28,-64.79,373.08,416.95,1,14.84,69.11
1,-76.54,179,186.12,1,14.81,47.28
3,-66.11,345.34,381.17,1,18.14,52.95
32,-73.43,231.51,169.3,1,15.45,78.69
21,-51.39,838.81,872.2,1,12.34,43.25
19,-47.37,885.21,854.82,1,15.83,46.2
8,-67.72,328.32,401.73,1,9.27,47.23
14,-48.87,862.81,604.71,1,14.67,50.65
21,-51.3,852.92,879.81,1,15.86,48.31
33,-71.28,367.73,254.15,1,2.91,66.22
8,-67.57,264.44,389.49,1,16.26,51.87
32,-73.65,228.29,179.95,1,15.15,75.9
11,-63.61,345.04,227.67,1,11.08,50.61
18,-53.03,589.61,589.95,1,15.27,47.32
22,-59.71,670.23,663.65,1,14.96,47.2
6,-69.32,360.33,291.26,1,10.98,50.59
15,-50.07,881.92,795.19,1,3.91,50.27
13,-61.51,506.36,558.14,1,16.38,45.32
15,-50.11,778.83,580.71,1,15.29,48.98
35,-73.96,193.32,146.66,1,8.37,53.16
23,-67.3,649.27,580.33,1,11.41,49.44
27,-54.72,646.39,648.84,1,15.06,53.01
32,-74.25,231.34,196.52,1,4.19,62.97
12,-66.4,363.96,250.81,1,15.55,71.03
9,-61.64,525.92,470.01,1,15.55,87.81
15,-50.38,870.55,764.46,1,17.5,49.53
8,-66.14,334.52,308.27,1,12.88,47.44
24,-61.32,481.58,525.51,1,14.92,49.28
32,-74.9,165.72,183.5,1,14.18,62.88
22,-58.64,702.09,650.97,1,14.21,47.48
33,-70.97,353.61,263.38,1,14.29,81.84
33,-70.66,460,246.25,1,15.81,71.97
28,-64.52,487.03,400.26,1,13.01,71.82
12,-66.84,338.99,267.34,1,15.51,54.18
31,-77.08,122.19,133.09,1,13.2,70.26
34,-71.11,251.03,257.63,0,4.99,54.31
2,-73.45,123.32,124.26,1,12.45,43.02
24,-62.35,472.5,517.74,1,14.36,52.31
16,-53.78,654.58,795.28,1,4.61,48.79
9,-62.6,661.49,514.35,1,5.35,51.06
19,-46.86,847.47,893.4,1,14.06,45.83
7,-70.15,244.75,234.48,1,17.04,48.04
14,-50.26,794.04,876.65,1,4.28,44.42
15,-50.58,794.73,783.97,1,5.62,53.36
20,-39.66,880.23,857.22,1,15.68,47.76
31,-76.89,99.37,121.3,1,13.13,73.68
35,-76.01,161.53,129.72,1,16.17,49.39
25,-70.88,247.62,330.51,1,14,54.27
12,-67.04,361.29,281.72,1,17.14,58.15
32,-74,240.58,229.19,1,6.38,66.84
2,-73.36,97.95,122.67,1,17.03,43.68
7,-69.5,221.74,263.31,1,5.03,49.56
18,-52.02,650.86,487.18,1,5.18,49.59
24,-62.77,687.35,591.85,1,10.12,53.16
17,-48.84,858.69,850.32,1,15.32,54.69
19,-47.51,885.42,861.13,1,10.94,47.12
22,-58.95,652.03,655.9,1,15.02,54.38
3,-65.83,362.67,383.42,1,15.98,58.25
29,-68.23,487.44,336.59,1,16.59,76.02
28,-64.28,514.17,405.67,1,14.14,61.3
15,-49.67,776.02,770.81,1,6.17,52.6
2,-73.6,239.69,151.59,1,14.06,59.22
18,-54.37,712.66,478.36,1,15.31,45.14
29,-67.53,352.95,227.56,1,16.57,50.15
27,-53.99,653.77,577.18,1,4.93,48.39
2,-73.57,176.36,163.83,1,17.1,49.94
32,-74.28,214.49,172.41,1,12.75,69.88
2,-72.65,176.53,105.76,1,12.83,50.25
17,-49.23,860.38,848.36,1,18.52,52.83
3,-66.42,489.41,347.14,1,13.42,53.04
12,-66.08,333.5,240.63,1,14.29,53.57
34,-70.02,239.51,230.8,0,4.48,53.33
20,-41.11,847.87,856.46,1,17.82,45.84
33,-71.7,229.39,171.45,1,15.96,72.38
18,-52.25,782.84,663.21,1,14.04,49.81
16,-52.55,797.4,663.93,1,4.35,52.41
19,-48.22,853.27,858.52,1,14.79,51.58
16,-53.39,786.7,780.91,1,17.55,51.63
1,-75.73,238.71,132.7,1,9.92,49.07
16,-52.72,799.97,793.26,1,15.5,48.23
29,-69.81,353.18,289.33,1,14.18,69.01
1,-77.14,230.71,135.77,1,13.16,49.53
14,-48.59,771.3,570.54,1,16.57,51.73
23,-66.26,642.46,653.03,1,16.45,44.4
21,-49.92,852.26,858.66,1,14.71,47.67
25,-70.4,266.02,304.08,1,16.54,60.32
36,-75.47,164.07,86.98,1,4.02,49.71
11,-61.26,357.77,397.86,1,16.89,56.44
28,-63.91,463.5,414.33,1,14.12,94
12,-66.73,470.21,163.96,1,11.5,48.48
5,-59.07,709.1,701.78,0,5.12,63.81
36,-74.69,124.37,128.04,1,13.69,52.79
2,-73.41,104.5,140.22,1,16.92,43.62
3,-66.55,341.86,351.35,1,15.27,56.19
32,-73.82,184.23,213.1,1,10.6,67.26
36,-74.93,181.71,111,1,12.46,55.49
36,-74.85,58.75,134.33,1,13.03,46.64
26,-60.08,660.35,538.21,1,17.75,52.74
27,-53.58,643.6,626.77,1,4.76,49.09
11,-60.76,351.91,382.02,1,11.86,50.19
36,-75.19,104.04,96.91,1,13.13,49.1
26,-59.61,534.93,520.39,1,15.59,54.43
23,-66.39,638.89,643.9,1,16.48,51.96
26,-60.04,651.88,534.9,1,17.36,53.24
2,-73.89,232.68,148.25,1,15.19,50.3
26,-59.8,546.55,578.27,1,17.04,57.13
24,-63.23,641.69,568.02,1,16.61,52.43
6,-67.17,369.88,272.74,1,15.02,49.6
19,-48.07,854.17,866.51,1,15.94,46.21
25,-70.9,341.38,321.33,1,14.88,63.9
27,-54.76,649.96,653.03,1,15.28,54.29
27,-54,532.02,605.9,1,16.06,47.45
32,-74.06,189.04,193.09,1,14.33,63.58
12,-66.68,481.29,275.84,1,14.28,51.58
27,-55.2,522.34,581.11,1,15.67,47.29
23,-64.1,538.97,582.04,1,15.11,55.9
22,-59.16,638.27,671.79,1,17.41,52.2
16,-52.82,782.79,774.94,1,17.94,46.88
13,-59.71,457.96,573.98,1,15.24,56.19
27,-54.87,649.03,665.86,1,5.12,48.56
31,-76.81,85.25,137.3,1,16.15,72.73
22,-58.63,646.33,664.38,1,14.36,47.39
21,-50.7,861.84,858.17,1,14.25,44.35
18,-52.65,653.2,639.69,1,14.84,47.99
4,-53.88,771.86,855.16,0,15.27,50.48
3,-65.79,338.29,377.38,1,4.93,59.16
7,-69.32,253.97,257.14,1,13.94,44.96
8,-67.39,345.83,307.84,1,14.33,47.47
14,-48.44,779.45,561,1,15.52,52.07
18,-52.44,618.64,585.3,1,15.22,47.92
8,-67.48,351.05,333.83,1,14.67,51.71
12,-66.52,349.89,228.36,1,5.76,45.05
36,-75.03,183.23,119.05,1,12.41,56.49
27,-55.05,510.09,600.34,1,15.95,48.13
6,-69.94,266.31,286.8,0,10.65,52.92
9,-62.88,518.89,457.06,1,15.35,64.31
10,-60,364.05,382.18,1,16.78,49.6
2,-73.05,116.8,130.64,1,14.06,47.93
29,-68.22,371.23,285.45,1,14.42,68.26
10,-60.96,517.88,341.94,1,5.38,55.77
4,-52.82,794.03,866.72,0,14.88,50.65
33,-71,472.54,228.03,1,15.91,72.59
1,-76.66,165.23,95.63,1,5.67,46.91
18,-53.37,759.68,642.8,1,13.95,50.45
9,-61.74,535.22,465.62,1,15.52,67.79
34,-70.27,176.69,134.39,0,3.96,55.82
32,-74.48,213.12,226.75,1,14.84,65.99
8,-66.94,355.95,286.69,1,14.15,47.56
22,-59.71,524.48,660.04,1,5.66,61.59
16,-53,645.74,716.84,1,4.32,46.02
15,-51.58,785.63,778.17,1,15.7,53.31
12,-67.25,360.68,253.78,1,16.63,59.25
8,-65.93,347.53,308.76,1,12.73,48.16
2,-73.12,113.93,98.95,1,16.49,44
36,-75.33,92.26,109.54,1,14.19,50.31
36,-75.06,241.65,102.64,1,8.58,54.22
31,-77.38,247.48,158.71,1,14.91,73.35
13,-61.04,445.77,523.03,1,14.6,53.83
2,-72.41,73.15,182.42,1,8.38,47.14
4,-49.45,654.8,869.58,0,14.21,50.69
11,-60.21,337.17,375.17,1,12.21,47.54
25,-71,372.18,283.12,1,16.57,58.29
7,-70.66,237.03,252.08,1,15.34,45.49
13,-59.53,646.66,523.04,1,4.15,54.97
13,-59.06,455.56,559.78,1,15.08,55.19
28,-63.47,540.59,396.06,1,13.2,59.89
16,-52.34,780.04,782.92,1,18.22,47.65
15,-50.22,791.41,772.81,1,5.73,52.81
21,-50.96,862.27,864.55,1,15.47,46.63
19,-47.37,855.66,874.29,1,5.94,48.1
9,-61.93,531.27,453.29,1,15.15,64.06
35,-73.49,151.19,124.91,1,13.79,47.35
23,-65.98,662.48,651.55,1,3.22,52.33
24,-63.08,539.86,475.23,1,15.1,57.62
31,-77.31,177.87,130.91,1,16.42,84.12
34,-69.6,272.78,250.85,0,13.1,54.77
27,-53.75,578.55,596.27,1,16.7,54.05
24,-63.55,587.92,472.72,1,13.65,54.18
21,-51.87,857.24,862.1,1,15.08,51.96
23,-67.14,656.95,652.74,1,3.29,52.63
33,-71.39,326.94,266.97,1,14.06,81.67
17,-47.28,843.99,867.8,1,15.96,46.13
18,-52.39,657.15,659.23,1,6.27,52
16,-52.89,658.05,651.09,1,8.02,50.28
5,-58.9,660.86,719.99,0,4.84,49.67
19,-46.33,886.95,865.28,1,15.91,49.09
10,-59.92,531.62,389.77,1,13.12,47.46
5,-58.54,623.72,576.47,0,4.6,47.21
27,-54.94,697.33,488.82,1,15.56,60.19
8,-67.22,258.56,399.23,1,14.61,46.52
23,-66.04,647.84,644.28,1,15.47,47.46
33,-70.91,222.24,256.57,1,15.22,70.82
36,-74.58,151.12,133.29,1,6.86,54.61
10,-61.29,462.1,347.57,1,4.49,55.76
2,-72.3,184.74,147.34,1,13.92,46.33
22,-58.22,710.77,662.12,1,16.52,53.91
12,-66.4,348.27,278.91,1,4.79,57.51
11,-62.58,380.71,377.95,1,15.17,50.09
19,-48.57,886.44,869.33,1,16.79,45.45
27,-54.4,640.3,656.02,1,15.84,46.99
15,-50.19,847.31,778.47,1,17.1,41.22
8,-66.34,240.58,316.39,1,17.07,53.13
4,-49.59,653.76,886.26,0,13.98,51.16
9,-61.67,352.06,467.51,1,5.28,64.57
24,-61.4,452.1,526.01,1,5.55,48.88
16,-53.5,642.56,648.21,1,5.98,50.57
35,-74,190.81,124.2,1,15.7,44.02
13,-60.25,501.44,587.09,1,15.67,52.42
17,-48.2,858.91,846.5,1,14.8,47.97
9,-61.6,519.34,354.28,1,6.17,64.53
21,-50.44,850.44,867.05,1,15.21,51.93
20,-39.7,886.66,853.49,1,15.78,57.11
22,-59.27,589.85,660.95,1,15.44,48.83
10,-61.56,529.59,355.12,1,5.31,55.41
36,-75.54,111.49,117.41,1,15.98,52.92
11,-60.61,356.44,404.05,1,12.27,50.61
10,-60.45,490.91,339.04,1,3.9,55.88
14,-47.97,776.82,782.64,1,17.05,50.35
17,-48.77,868.03,852.84,1,18.96,51.58
10,-61.1,610.43,382.7,1,16.63,50.1
25,-70.54,367.61,334.06,1,11.57,50.53
3,-66.42,258.11,397.1,1,14.92,62.75
11,-62.56,376.43,285.01,1,15.03,50.57
2,-73.28,136.1,126.34,1,14.74,47.22
5,-58.93,663.85,694.51,0,4.27,47.18
20,-38,863.82,869.54,1,15.12,47.22
3,-65.6,336.64,254.6,1,14.33,53.06
1,-75.75,165.6,173.8,1,13.89,54.94
22,-59.47,649.8,646.12,1,17.2,52.61
4,-51.04,753.95,862.42,0,4.07,50.49
27,-55.52,518.89,642.4,1,16.51,58.44
10,-60.97,589.02,375.5,1,17.03,50.81
31,-76.96,92.42,131.73,1,12.96,72.63
26,-59.22,508.89,539.09,1,17,52.33
6,-66.16,380.98,311.08,1,13.68,55.49
3,-65.94,312.46,398.97,1,15.89,62.91
19,-48.32,879.09,871.54,1,15.62,47.1
26,-60.2,543.29,475.11,1,17.08,53.59
21,-50.37,841.89,866.27,1,15.66,46.03
2,-73.37,195.16,157.05,1,14.4,48.19
12,-67.25,370.5,263.7,1,16.07,51.88
25,-71.39,352.64,233.87,1,12.18,60.74
15,-49.92,874.43,789.44,1,14.44,50.4
4,-53.2,782.27,866.16,0,14.8,50.87
3,-65.96,474.94,402,1,16.02,55.91
22,-58.67,663.28,649.05,1,15.38,46.59
15,-50.91,749.76,777.14,1,16.79,39.6
34,-71.03,277.44,193.86,0,1.79,57.42
